267;513;OLIVEIRA E COSTA COMERCIO DE ALIMENTOS LTDA ME;1121010013;A;20190101;A
267;514;BRUMARC COMERCIO DE SOBREMESAS LTDA;1121010014;A;20190101;A
267;515;AMARO E COSTA COMERCIO DE ALIMENTOS LTDA - ME;1121010015;A;20190101;A
267;516;COSTA E AMARO COMERCIO DE ALIMENTOS LTDA;1121010016;A;20190101;A
267;517;MELLO E MELLO COMERCIO ALIMENTICIOS - LTDA;1121010017;A;20190101;A
267;518;FRIENDS FOOD SORVETES LTDA;1121010018;A;20190101;A
267;519;MAICON A STORI E JOEL V SANTOS JR LTDA;1121010019;A;20190101;A
267;520;KTG UBATUBA SORVETES LTDA;1121010020;A;20190101;A
267;521;PPV TEIXEIRA SORVETES PRODUTOS ALIMENTICIOS EIRELI;1121010021;A;20190101;A
267;522;JOAQUIM APARECIDO CARVALHO E CIA LTDA;1121010022;A;20190101;A
267;523;JULIO DE ANDRADE MAIA FILHO;1121010023;A;20190101;A
267;524;AME SORVETES EIRELI;1121010024;A;20190101;A
267;525;SORVETERIA DIAS DE SOUSA LTDA;1121010025;A;20190101;A
267;526;SIMOES & DOMINGOS SORVETES LTDA;1121010026;A;20190101;A
267;527;FRIENDS RBL COMERCIO DE ALIMENTOS LTDA;1121010027;A;20190101;A
267;528;DAMASCENO E MOTA COMERCIO ALIMENTICIOS DE PRODUTOS;1121010028;A;20190101;A
267;529;ARTIBALE & FARIA LTDA;1121010029;A;20190101;A
267;530;SORVETERIA CHIQUINHO LTDA;1121010030;A;20190101;A
267;531;N.A RAIMUNDINI COM DE SORVETES LTDA-ME;1121010031;A;20190101;A
267;532;LUACIANE M DE OLIVEIRA;1121010032;A;20190101;A
267;533;K. H. FERREIRA FORTI EIRELI;1121010033;A;20190101;A
267;534;CPJPA SORVETES LTDA - ME;1121010034;A;20190101;A
267;535;BRASIL E ALENCAR LTDA - ME;1121010035;A;20190101;A
267;536;SEMPRE MAIS SORVETES LTDA - ME;1121010036;A;20190101;A
267;537;UNIAO - COMERCIO ATACADISTA E VAREJISTA LTDA;1121010037;A;20190101;A
267;538;CASA DO MORANGO DISTRIBUIDORA EIRELI;1121010038;A;20190101;A
267;539;FRUTLIFE COMERCIO IMPORTACAO E EXPORTACAO LTDA EPP;1121010039;A;20190101;A
267;540;ICE BRASIL POLPAS E FRUTAS LTDA EPP;1121010040;A;20190101;A
267;541;ISABELY ANDRE SORVETERIA LTDA;1121010041;A;20190101;A
267;542;CEREALISTA NOVA SAFRA LTDA;1121010042;A;20190101;A
267;543;JULIANO MALAQUIAS MEDINA ME;1121010043;A;20190101;A
267;544;ALVES & SALVADOR CAFE BRAGANCA LTDA;1121010044;A;20190101;A
267;545;GS PRIME COMERCIO DE SOBREMESAS LTDA;1121010045;A;20190101;A
267;546;RMTD - COMERCIO DE SOBREMESAS - EIRELI;1121010046;A;20190101;A
267;547;RIBEIRO DO VALE ALIMENTOS LTDA - ME;1121010047;A;20190101;A
267;548;ARAUJO & FERREIRA SORVETERIA LTDA - ME;1121010048;A;20190101;A
267;549;FERREIRA E ARAUJO SORVETERIA LTDA - ME;1121010049;A;20190101;A
267;550;LUCIANA GASTALDI FERREIRA OLIVEIRA - ME;1121010050;A;20190101;A
267;551;CONVEM SUPERMERCADOS DE BRAGANCA LTDA;1121010051;A;20190101;A
267;552;CONVEM SUPERMERCADOS LTDA;1121010052;A;20190101;A
267;553;VALEMIX DISTRIBUICAO DE ALIMENTOS LTDA;1121010053;A;20190101;A
267;554;RONALDO B ROCHA CAMPOS;1121010054;A;20190101;A
267;555;WJ COMERCIO DE SOBREMESAS LTDA - ME;1121010055;A;20190101;A
267;556;ILDEFONSO ALVES FERREIRA;1121010056;A;20190101;A
267;557;FELIPPI TRANSPORTES E ARMAZENAGENS LTDA;1121010057;A;20190101;A
267;558;SORVETES ZEQUINHA IND E COMERCIO EIRELI-EPP;1121010058;A;20190101;A
267;559;UNISUPER UNIAO SUPERMERCADO LTDA;1121010059;A;20190101;A
267;562;PJR SORVETES LTDA;1121010062;A;20190101;A
267;563;JWM SORVETES LTDA;1121010063;A;20190101;A
267;564;CONSUMIDOR FINAL;1121010064;A;20190201;A
267;565;3HA SORVETES LTDA;1121010065;A;20190201;A
267;566;VANDERLEI BINHARDI JUNIOR;1121010066;A;20190201;A
267;567;ANA CARLA DE CARVALHO BRAGA ACAITERIA;1121010067;A;20190201;A
267;568;PATRICIA FERNANDA DOS SANTOS DE OLIVEIRA;1121010068;A;20190201;A
267;569;RODO BH COMERCIO DE ALIMENTOS LTDA;1121010069;A;20190201;A
267;570;JC MOGI MIRIM - COMERCIO DE SORVETES LTDA.;1121010070;A;20190201;A
267;571;DEVAIR APARECIDO GIL ME;1121010071;A;20190201;A
267;572;JESSICA APARECIDA FUZARO PALOMBO EIRELI - ME;1121010072;A;20190201;A
267;573;FERREIRA E FERREIRA SOBREMESAS LTDA;1121010073;A;20190201;A
267;574;LML GALETTI COMERCIO DE ALIMENTOS LTDA - ME;1121010074;A;20190201;A
267;575;RUTI APARECIDA DA CUNHA CARRIERI - ME;1121010075;A;20190301;A
267;576;PILLAR DISTRIBUIDORA DE ALIMENTOS LTDA-ME;1121010076;A;20190301;A
267;577;B. J. DE S. MACFADEM EIRELI;1121010077;A;20190301;A
267;578;LOPES DE OLIVEIRA & CIA COMERCIO DE SORVETES LTDA;1121010078;A;20190301;A
267;579;ROSIMEIRE B. DE OLIVEIRA E CIA SORVETERIA LTDA.;1121010079;A;20190301;A
267;580;BERNARDES DE OLIVEIRA & CIA COMERCIO DE SORVETES L;1121010080;A;20190301;A
267;581;IRLENE JOSE GONCALVES SOUTO;1121010081;A;20190301;A
267;582;SORVETERIA KI-DELICIA LTDA;1121010082;A;20190301;A
267;583;CHIQUINHO SORVETES DE PIRACICABA LTDA;1121010083;A;20190301;A
267;584;SORVETES BIRIGUI DEL REI LTDA;1121010084;A;20190301;A
267;585;FABRICIO CIARINI VIOTT;1121010085;A;20190301;A
267;586;ALEX JOSE DE FREITAS - ME;1121010086;A;20190301;A
267;587;DECK GAUCHO CHURRASCARIA LTDA;1121010087;A;20190301;A
267;588;IMPERIAL IMPORTACAO E EXPORTACAO LTDA;1121010088;A;20190301;A
267;589;KIPA CAFETERIA LTDA;1121010089;A;20190301;A
267;590;TRANSPORTES SANTA ISABEL EIRELI;1121010090;A;20190301;A
267;591;GERSON ADRIANO DE GODOY;1121010091;A;20190301;A
267;592;I. A. FERREIRA E CIA LTDA;1121010092;A;20190401;A
267;593;KEILA MENDES MARTINS GARCIA SORVETERIA;1121010093;A;20190401;A
267;594;DELFINO LOPES DE OLIVEIRA;1121010094;A;20190401;A
267;595;DC FRUJUELI BITENCOURT EIRELI;1121010095;A;20190401;A
267;596;DB BITENCOURT SOBREMESAS LTDA;1121010096;A;20190401;A
267;597;FABIANA ALVES DA SILVA MATTEO 29688532878;1121010097;A;20190401;A
267;598;DANIELLE CRISTINE DA SILVA FERREIRA - SORVETES;1121010098;A;20190401;A
267;599;NARA SOARES LEITE;1121010099;A;20190401;A
267;600;ELEN CAROLINA ORSI ME;1121010100;A;20190401;A
267;602;SORVETES JUIZ DE FORA LTDA;1121010102;A;20190401;A
267;603;JOAQUIM APARECIDO CARVALHO;1121010103;A;20190401;A
267;604;RAPHAELLO RESTAURANTE E BISTRO LTDA;1121010104;A;20190301;A
267;605;W E W BOULEVARD COMERCIO DE ALIMENTOS LTDA;1121010105;A;20190501;A
267;607;B. S. COPACABANA COMERCIO DE ALIMENTOS LTDA;1121010107;A;20190501;A
267;608;CENTRAL ALIMENTOS DISTRIBUIDORA LTDA - ME;1121010108;A;20190501;A
267;609;DANIELA LAMIM KLEIN KONDO;1121010109;A;20190501;A
267;610;KS1 SORVETES LTDA;1121010110;A;20190501;A
267;611;BERNARDI E FAGUNDES SORVETES LTDA;1121010111;A;20190501;A
267;612;ICE CREAM CITY LTDA;1121010112;A;20190501;A
267;613;DOCE CLARA COMERCIO DE ALIMENTOS LTDA;1121010113;A;20190501;A
267;614;ANJOS OLIVEIRA FAST FOOD EIRELI;1121010114;A;20190501;A
267;615;GEMMICHI COMERCIO DE SOBREMESAS LTDA;1121010115;A;20190501;A
267;616;PEREIRA E SILVESTRE COMERCIO LTDA;1121010116;A;20190501;A
267;617;STREMA COMERCIO DE ALIMENTOS LTDA;1121010117;A;20190501;A
267;618;BACKES E ARCENO COMERCIO VAREJISTA DE PRODUTOS ALI;1121010118;A;20190501;A
267;619;COMERCIO DE SORVETES IJUHY LTDA;1121010119;A;20190501;A
267;620;C H E SORVETES EIRELI ME;1121010120;A;20190501;A
267;621;MDR ALIMENTOS EIRELI;1121010121;A;20190501;A
267;622;JURACH COMERCIO DE ALIMENTOS LTDA;1121010122;A;20190501;A
267;624;S.M COMERCIO DE DOCES LTDA;1121010124;A;20190501;A
267;625;NOROESTE COMERCIO DE ALIMENTOS LTDA.;1121010125;A;20190501;A
267;626;COMERCIO DE SOBREMESAS GELADAS SAO MIGUEL EIRELI;1121010126;A;20190501;A
267;627;SERGIO E SINEVAL E CIA LTDA;1121010127;A;20190501;A
267;628;SUPERMERCADO SAO PAULO;1121010128;A;20190501;A
267;629;ERICA E ANAEL MIRANDA RESTAURANTE LTDA;1121010129;A;20190501;A
267;630;VANESSA PIRES FERREIRA E MOREIRA 07773553610;1121010130;A;20190501;A
267;632;NCA CONGELADOS LTDA - ME;1121010132;A;20190501;A
267;633;BEG GELATERIA LTDA;1121010133;A;20190501;A
267;634;B G GELATERIA EIRELI;1121010134;A;20190501;A
267;636;RG SOBREMESAS LTDA;1121010136;A;20190501;A
267;637;GESIEL ALVES CORREA;1121010137;A;20190501;A
267;638;SORVETERIA BERNARDES & CARDOSO LTDA - ME;1121010138;A;20190501;A
267;639;RUPONTE COMERCIO DE ALIMENTOS LTDA;1121010139;A;20190501;A
267;640;SOUZA E COSTA LTDA - ME;1121010140;A;20190501;A
267;641;CHIQUINHO SORVETES ARAXA LTDA - ME;1121010141;A;20190501;A
267;642;KONAGESKI E CIA LTDA - ME;1121010142;A;20190501;A
267;643;ELISA MENDES MARTINS FERREIRA;1121010143;A;20190501;A
267;644;CS BRAZLANDIA COMERCIAL DE ALIMENTOS LTDA;1121010144;A;20190501;A
267;645;BRANISSO & BRANISSO - EIRELI;1121010145;A;20190501;A
267;646;JURACH SORVETES LTDA;1121010146;A;20190501;A
267;647;RIO PARANAIBA COMERCIO DE SO9BREMESAS LTDA;1121010147;A;20190501;A
267;648;MARCONDES SEROTINI FILHO;1121010148;A;20190501;A
267;649;SANCHEZ SORVETES EIRELI;1121010149;A;20190501;A
267;650;CAMILLA GUEDES GOUVEIA DE MELLO;1121010150;A;20190501;A
267;651;COMERCIO DE SORVETES MISSOES LTDA;1121010151;A;20190501;A
267;652;PAZIAN E PERUSSI LTDA - EPP;1121010152;A;20190501;A
267;653;COMPANHIA DO SORVETE LTDA;1121010153;A;20190501;A
267;655;SEBASTIAO MARCELO BARBOSA DE OLIVEIRA;1121010155;A;20190501;A
267;656;PAVANERY ALIMENTOS LTDA;1121010156;A;20190501;A
267;657;ERIVELTO CAETANO - ME;1121010157;A;20190501;A
267;658;ANDERSON SILVEIRA SILVA;1121010158;A;20190501;A
267;659;MINEIRINHOS CONGELADOS;1121010159;A;20190501;A
267;660;CASTRO SANTOS COMERCIO DE ALIMENTOS - EIRELI;1121010160;A;20190501;A
267;661;JULIANE O. BITENCOURT - EPP;1121010161;A;20190501;A
267;662;GAVE SORVETES LTDA;1121010162;A;20190501;A
267;663;T. A. VIVALDINI;1121010163;A;20190501;A
267;664;LQH HORA LTDA - ME;1121010164;A;20190501;A
267;665;GUARDA E BOMTEMPO COMERCIO LTDA;1121010165;A;20190501;A
267;666;ESPLANADA COMERCIO DE SOBREMESAS;1121010166;A;20190501;A
267;667;SEA SORVETES LTDA;1121010167;A;20190501;A
267;668;SUPER NATURAL ALIMENTOS LTDA;1121010168;A;20190501;A
267;669;SORVETERIA PABLO E ROSELI LTDA - ME;1121010169;A;20190501;A
267;670;CHIQUINHO SORVETES RIO PRETO LTDA;1121010170;A;20190501;A
267;672;LUCIANA DE MENEZES PIRES EIRELI;1121010172;A;20190501;A
267;673;VICSAN COMERCIO DE ALIMENTOS LTDA;1121010173;A;20190601;A
267;674;JOSIANE DOS SANTOS VITALINO 03308870681;1121010174;A;20190601;A
267;675;RPJ DISTRIBUIDORA DE CONGELADOS LTDA ME;1121010175;A;20190601;A
267;676;LE CHIQ COMERCIO DE ALIMENTOS LTDA;1121010176;A;20190601;A
267;677;T V BORBA;1121010177;A;20190601;A
267;678;RA YUMMY SABOR E SOLUCOES LTDA;1121010178;A;20190601;A
267;679;MLY SORVETES LTDA;1121010179;A;20190601;A
267;680;CAFEZAL EM FLOR CAFETERIA LTDA;1121010180;A;20190601;A
267;681;CONSTELACAO INDUSTRIA E COMERCIO DE SORVETES LTDA;1121010181;A;20190601;A
267;682;ADVALDO BERNARDES DE OLIVEIRA SORVETES;1121010182;A;20190601;A
267;683;ICE CREAM FACTORY ALIMENTOS LTDA.;1121010183;A;20190601;A
267;684;J B CORDEIRO SORVETERIA EIRELI;1121010184;A;20190601;A
267;685;BARBOSA CORDEIRO & DE LIMA SORVETERIA LTDA;1121010185;A;20190601;A
267;686;TRIZOLIO & BORGES LTDA;1121010186;A;20190601;A
267;687;SANTANA BERNARDES COMERCIO DE ALIMENTOS LTDA;1121010187;A;20190601;A
267;688;SNG COMERCIO DE ALIMENTOS LTDA - ME;1121010188;A;20190601;A
267;689;MURILO SORVETES EIRELI - ME;1121010189;A;20190601;A
267;690;CUNHA & FARIA SORVETERIA LTDA;1121010190;A;20190601;A
267;691;FERREIRA & DOMINGUES DE LIMA LTDA;1121010191;A;20190601;A
267;692;DOCE VIDA COMERCIO DE SOBREMESAS LTDA;1121010192;A;20190601;A
267;693;CARVALHO & CAPARROZ CARVALHO LTDA;1121010193;A;20190601;A
267;694;GELATO DOM BOSCO LTDA;1121010194;A;20190601;A
267;695;CHAN E ECKERT SORVETES EIRELI ME;1121010195;A;20190601;A
267;696;MAZETTO COMERCIO DE SORVETES EIRELI;1121010196;A;20190601;A
267;697;P. W. SORVETERIA LTDA;1121010197;A;20190601;A
267;698;ARCENO E FROELICH COMERCIO DE SORVETES LTDA;1121010198;A;20190601;A
267;699;MAYARA MARTINS GARCIA;1121010199;A;20190601;A
267;700;ANTONIO ROBERTO DOBKOVSKI ME;1121010200;A;20190601;A
267;701;FROZALI COMERCIO DE PRODUTOS CONGELADOS LTDA;1121010201;A;20190601;A
267;702;OGATA BAR E RESTAURANTE LTDA;1121010202;A;20190601;A
267;703;BURGER HOLIC HAMBURGUERIA ARTESANAL LTDA;1121010203;A;20190601;A
267;704;ROMANATTI SORVETES LTDA;1121010204;A;20190601;A
267;705;FBASTOS INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTIC;1121010205;A;20190601;A
267;706;COOPERATIVA DOS AGRICULTORES FAMILIARES DE POCO FU;1121010206;A;20190601;A
267;707;SRJ COMERCIO DE ALIMENTOS LTDA;1121010207;A;20190601;A
267;708;CARBEX INDUSTRIA DE SORVETES E MAQUINAS EIRELI;1121010208;A;20190601;A
267;709;TET SORVETES EIRELI;1121010209;A;20190601;A
267;710;OVINICORP SOBREMESAS GELADAS EIRELI - ME;1121010210;A;20190601;A
267;711;G B TEIXEIRA EIRELI - ME;1121010211;A;20190601;A
267;712;BRUST & FONTES LANCHES LTDA-ME;1121010212;A;20190601;A
267;713;MAXCESAR E ELISANGELA LTDA-EPP;1121010213;A;20190601;A
267;714;HCRR SORVETES LTDA - ME;1121010214;A;20190601;A
267;715;L V BORBA;1121010215;A;20190601;A
267;716;L & T SORVETERIA LTDA;1121010216;A;20190601;A
267;717;FOX SORVETES LTDA;1121010217;A;20190601;A
267;718;IWAMURA E BORGES - COMERCIO DE SOBREMESAS LTDA;1121010218;A;20190601;A
267;719;ESTER OLIVEIRA DA SILVA ME;1121010219;A;20190601;A
267;720;BERNARDES DE OLIVEIRA E BERNARDES CORREA LTDA;1121010220;A;20190601;A
267;721;ELISANE OLIVEIRA BITENCOURT - ME;1121010221;A;20190601;A
267;722;JHS LANCHONETE E SIMILARES EIRELI;1121010222;A;20190601;A
267;723;BARBOSA E BARBOSA SORVETES LTDA;1121010223;A;20190601;A
267;724;RO AVILA SORVETES - ME;1121010224;A;20190601;A
267;725;FRAGA E TOLEDO LTDA - ME;1121010225;A;20190601;A
267;726;JOAO PEDRO PORCARI FRAGA E CIA LTDA - ME;1121010226;A;20190601;A
267;727;PATOMAR COMERCIO DE ALIMENTOS LTDA;1121010227;A;20190601;A
267;728;CS COMERCIAL DE ALIMENTOS LTDA;1121010228;A;20190601;A
267;866;TIA TIANNA CHURRASCARIA E RESTAURANTE LTDA;1121010229;A;20190701;A
267;865;DEGUSTAS COMERCIO DE REFEICOES EIRELI;1121010230;A;20190701;A
267;864;MARIA LUCIA P DE MELO;1121010231;A;20190701;A
267;862;BAR IMPERIAL FAMILIA ESPINDOLA LTDA.;1121010232;A;20190701;A
267;860;RIBERFOODS IMPORTADORA E DISTRIBUIDORA DE PRODUTOS;1121010233;A;20190701;A
267;859;EDUARDO FERNANDES DE OLIVEIRA;1121010234;A;20190701;A
267;855;L.P. KOLOGESKI;1121010235;A;20190701;A
267;851;N E G BETIN SORVETES LTDA;1121010236;A;20190701;A
267;844;OLIVEIRA ANJOS SORVETERIA E CAFETERIA EIRELI;1121010237;A;20190701;A
267;830;R C C COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1121010238;A;20190701;A
267;821;FERNANDES E VICENTINI LTDA;1121010239;A;20190701;A
267;820;E S SIMONATO EIRELI - ME;1121010240;A;20190701;A
267;819;FRAGA E PORCARI LTDA;1121010241;A;20190701;A
267;816;ANTONIO JEFERSON MOREIRA - CHQ - ME;1121010242;A;20190701;A
267;799;ALESSANDRA BERNARDES DE OLIVEIRA;1121010243;A;20190701;A
267;789;GUIDO COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1121010244;A;20190701;A
267;785;V. B. DE OLIVEIRA SORVETERIA EIRELI;1121010245;A;20190701;A
267;765;ICE COMERCIO DE ALIMENTOS;1121010246;A;20190701;A
267;761;CHIQ VIP COMERCIO DE ALIMENTOS LTDA;1121010247;A;20190701;A
267;760;MOURA E MOURA COMERCIO ALIMENTOS E PRODUTOS LTDA;1121010248;A;20190701;A
267;759;LUZA´S SORVETES PARANOA LTDA;1121010249;A;20190701;A
267;758;M & M SORVETES LTDA;1121010250;A;20190701;A
267;747;EKO ALIMENTOS E BEBIDAS  LTDA -EPP;1121010251;A;20190701;A
267;746;SALGADELI DIST DE ALIMENTOS - EPP;1121010252;A;20190701;A
267;738;MAROMA INDUSTRIA E COMERCIO DE SORVETES LTDA;1121010253;A;20190701;A
267;736;MAXIPOLPAS COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1121010254;A;20190701;A
267;730;PEDRO VOLNEI ALVES FILHO ME;1121010255;A;20190701;A
267;729;CRISTIANO ZEPONI NUNES;1121010256;A;20190701;A
267;867;WILSON GONCALVES DE SOUZA;1121010257;A;20190701;A
267;868;NATELHA RESTAURANTE LTDA;1121010258;A;20190801;A
267;869;TIBURCIOS SORVETERIA LTDA - ME;1121010259;A;20190801;A
267;870;A.L. BISCARO & CIA LTDA;1121010260;A;20190801;A
267;872;DIGUINHOS SORVETES LTDA ME;1121010262;A;20190801;A
267;873;JOSIMAR ALVES FERREIRA ARAPONGAS;1121010263;A;20190801;A
267;874;HILDA MARIA MENON COSTA;1121010264;A;20190801;A
267;875;SB SORVETES EIRELI;1121010265;A;20190801;A
267;876;BERGO & POLATO LTDA;1121010266;A;20190801;A
267;877;LUZA S SORVETES FORMOSA LTDA;1121010267;A;20190801;A
267;878;L. A. SORVETES LTDA;1121010268;A;20190801;A
267;879;IRMAOS OLIVIERI SORVETERIA LTDA;1121010269;A;20190801;A
267;880;J C DE ALMEIDA & SILVA LTDA;1121010270;A;20190801;A
267;881;CHIQUINHO AVENIDA CENTER LTDA;1121010271;A;20190801;A
267;882;ANDRADE & BONGIOLO LTDA.;1121010272;A;20190801;A
267;883;GRS SORVETERIA EIRELI;1121010273;A;20190801;A
267;884;L. S. CONGELADOS INDUSTRIA E COMERCIO LTDA - ME;1121010274;A;20190801;A
267;885;RETTONDINI E AGUIAR LTDA;1121010275;A;20190801;A
267;886;BESPALEZ E LUPEPSA LTDA-ME;1121010276;A;20190801;A
267;887;TATIANE FARIA FERREIRA - ME;1121010277;A;20190801;A
267;888;ROSIMEIRE BERNARDES DE OLIVEIRA;1121010278;A;20190801;A
267;889;CHIQUINHO SORVETES DE BIRIGUI LTDA;1121010279;A;20190801;A
267;890;SORVETERIA DE GARCA GOUVEA & GOES LTDA.;1121010280;A;20190801;A
267;891;QUEILA ALVES FERREIRA DE ARAUJO SORVETERIA;1121010281;A;20190801;A
267;892;BARROCA E BARROCA SORVETES LTDA - ME;1121010282;A;20190801;A
267;893;NELSON S KIKUCHI & CIA LTDA;1121010283;A;20190801;A
267;894;E.A.G.BASSETTO POLPAS LTDA EPP;1121010284;A;20190801;A
267;896;DAL-LIN & MANTOVANI LTDA ME;1121010286;A;20190801;A
267;897;FRUTOFORTE INDUSTRIA E COMERCIO DE FRUTAS E POLPAS;1121010287;A;20190801;A
267;898;DEGUST DISTRIBUIDORA DE ALIMENTOS LTDA;1121010288;A;20190801;A
267;899;LIMA E BULLA LTDA;1121010289;A;20190801;A
267;900;HENRIQUE DE ALMEIDA GOMES 32035725836;1121010290;A;20190801;A
267;901;THYAGO CARRETERO;1121010291;A;20190801;A
267;902;ITOGUSHI SUSHI BAR E RESTAURANTE LTDA;1121010292;A;20190801;A
267;903;COMERCIO DE SOBREMESAS GELADAS XANXERE LTDA;1121010293;A;20190801;A
267;904;MFP COMERCIO DE ALIMENTOS LTDA;1121010294;A;20190801;A
267;905;CPJPA COMERCIO DE ALIMENTOS LTDA;1121010295;A;20190801;A
267;906;FRUTT CENTER DIST DE POLPAS DE FRUTAS E FRIOS EIRE;1121010296;A;20191001;A
267;907;MIRIAN DE SOUZA 12797858883;1121010297;A;20190101;A
267;908;SABOREAR DISTRIBUIDORA DE ALIMENTOS LTDA-ME;1121010298;A;20190101;A
267;909;RODOLFO RODRIGUES FERREIRA EIRELI;1121010299;A;20190101;A
267;910;CERVINI COM DE PROD ALIMENT LTDA;1121010300;A;20190101;A
267;911;ROBERG COMERCIO DE DOCES E SORVETES LTDA ME;1121010301;A;20190101;A
267;912;BRAC COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1121010302;A;20190101;A
267;913;AMSA COMERCIO DE ALIMENTOS - EIRELI;1121010303;A;20190101;A
267;914;ALVES E FERREIRA COMERCIO DE SORVETES LTDA;1121010304;A;20190101;A
267;915;COMERCIO DE SORVETES CLUB SHAKES LTDA;1121010305;A;20190101;A
267;916;INOVAX COMERCIO DE ALIMENTOS E REPRESENTACOES;1121010306;A;20190101;A
267;917;E.R.D.R SORVETES ANDRADINA LTDA;1121010307;A;20190101;A
267;919;C A P LIMA COMERCIO DE DOCES;1121010309;A;20190101;A
267;920;SORVETERIA CHIQUINHO DE PRUDENTE LTDA - ME;1121010310;A;20190101;A
267;921;W & K COMERCIAL RIO PRETO EIRELI - ME;1121010311;A;20190101;A
267;922;SORVETES FILIPE GRS LTDA - ME;1121010312;A;20190101;A
267;923;ILUSTRE DISTRIBUIDOR ATACADISTA LTDA;1121010313;A;20190101;A
267;924;D VENTO EM POLPA DIST POLPA NORTE COLOMBO/CUR;1121010314;A;20190101;A
267;925;BEKA ICE COMERCIO DE ALIMENTOS LTDA;1121010315;A;20190101;A
267;926;DHOMINA COMERCIO DE ALIMENTOS - EIRELI;1121010316;A;20190101;A
267;927;WR SORVETES LTDA;1121010317;A;20190101;A
267;928;GEMMISAN COMERCIO DE SOBREMESAS LTDA;1121010318;A;20190101;A
267;929;ARCO IRIS DISTRIBUIDORA DE PRODUTOS CONGELADOS EIR;1121010319;A;20190101;A
267;930;ADR COMERCIO DE PRODUTOS ALIMENTICIOS LTDA;1121010320;A;20191001;A
267;931;BIANCA DE SOUZA FERREIRA;1121010321;A;20191001;A
267;932;RUMO CERTO SABORES E ALIMENTOS EIRELI;1121010322;A;20191001;A
267;933;R E A COMERCIO DE SOBREMESAS LTDA;1121010323;A;20191001;A
267;934;FARIA DA CUNHA E ARTIBALE COMERCIO DE SORVETES LT;1121010324;A;20191001;A
267;935;FEITOSA E BITENCOURT LTDA;1121010325;A;20191001;A
267;936;TAISE DISTRIBUIDORA DE ALIMENTOS EIRELI ME;1121010326;A;20191001;A
267;937;HELOIZA ROZENDO ZANI;1121010327;A;20191001;A
267;939;R3 DISTRIBUIDORA LTDA;1121010329;A;20191001;A
267;940;PIAZZA GELATO COMERCIO DE SOBREMESAS LTDA;1121010330;A;20191001;A
267;941;LAURA E BITENCOURT COMERCIO DE SOBREMESAS LTDA;1121010331;A;20191001;A
267;942;JORCI ONORIO FERREIRA PRESTES JUNIOR EIRELI;1121010332;A;20191001;A
267;944;E.O.BITENCOURT SORVETES EIRELI;1121010334;A;20191001;A
267;945;VIDAL & LUCCA LTDA;1121010335;A;20191001;A
267;946;LSJ COMERCIO DE ALIMENTOS LTDA;1121010336;A;20191001;A
267;947;DEGA ALIMENTOS EIRELI;1121010337;A;20191001;A
267;948;MOACYR SM COMERCIO LTDA;1121010338;A;20191001;A
267;949;MANAUS MATE LTDA;1121010339;A;20191001;A
267;950;MEGA BARUERI COMERCIO DE SOBREMESAS LTDA;1121010340;A;20191001;A
267;951;MM ROQUE COMERCIO ALIMENTICIO DE PRODUTOS EIRELI;1121010341;A;20191001;A
267;952;JEREMIAS E LIMA LTDA;1121010342;A;20191001;A
